Country/Region,month,year,value
Tonga,October,2020,0
Tonga,November,2020,0
Tonga,December,2020,0
Tonga,January,2021,0
Tonga,February,2021,0
Tonga,March,2021,0
Tonga,April,2021,0
Tonga,May,2021,0
Tonga,June,2021,0
Tonga,July,2021,0
Tonga,August,2021,0
Tonga,September,2021,0
Tonga,October,2021,1
Tonga,November,2021,0
Tonga,December,2021,0
Tonga,January,2022,0
Tonga,February,2022,354
Tonga,March,2022,6068
Tonga,April,2022,3773
Tonga,May,2022,1448
Tonga,June,2022,657
Tonga,July,2022,0
Tonga,August,2022,0
Tonga,September,2022,0
Tonga,October,2022,0
Tonga,November,2022,0
Tonga,December,2022,0
Trinidad and Tobago,January,2020,0
Trinidad and Tobago,February,2020,0
Trinidad and Tobago,March,2020,87
Trinidad and Tobago,April,2020,29
Trinidad and Tobago,May,2020,1
Trinidad and Tobago,June,2020,13
Trinidad and Tobago,July,2020,39
Trinidad and Tobago,August,2020,1590
Trinidad and Tobago,September,2020,2772
Trinidad and Tobago,October,2020,1161
Trinidad and Tobago,November,2020,977
Trinidad and Tobago,December,2020,481
Trinidad and Tobago,January,2021,414
Trinidad and Tobago,February,2021,149
Trinidad and Tobago,March,2021,313
Trinidad and Tobago,April,2021,2798
Trinidad and Tobago,May,2021,13085
Trinidad and Tobago,June,2021,8884
Trinidad and Tobago,July,2021,6018
Trinidad and Tobago,August,2021,6036
Trinidad and Tobago,September,2021,5862
Trinidad and Tobago,October,2021,6620
Trinidad and Tobago,November,2021,14032
Trinidad and Tobago,December,2021,20538
Trinidad and Tobago,January,2022,19650
Trinidad and Tobago,February,2022,16218
Trinidad and Tobago,March,2022,10093
Trinidad and Tobago,April,2022,10007
Trinidad and Tobago,May,2022,13717
Trinidad and Tobago,June,2022,5513
Trinidad and Tobago,July,2022,0
Trinidad and Tobago,August,2022,0
Trinidad and Tobago,September,2022,0
Trinidad and Tobago,October,2022,0
Trinidad and Tobago,November,2022,0
Trinidad and Tobago,December,2022,0
Tunisia,January,2020,0
Tunisia,February,2020,0
Tunisia,March,2020,394
Tunisia,April,2020,600
Tunisia,May,2020,83
Tunisia,June,2020,97
Tunisia,July,2020,361
Tunisia,August,2020,2268
Tunisia,September,2020,14610
Tunisia,October,2020,41400
Tunisia,November,2020,36956
Tunisia,December,2020,42371
Tunisia,January,2021,69745
Tunisia,February,2021,24392
Tunisia,March,2021,20741
Tunisia,April,2021,55101
Tunisia,May,2021,36355
Tunisia,June,2021,74629
Tunisia,July,2021,169462
Tunisia,August,2021,74469
Tunisia,September,2021,43156
Tunisia,October,2021,5557
Tunisia,November,2021,4825
Tunisia,December,2021,9134
Tunisia,January,2022,183107
Tunisia,February,2022,88417
Tunisia,March,2022,37654
Tunisia,April,2022,4309
Tunisia,May,2022,2679
Tunisia,June,2022,9308
Tunisia,July,2022,0
Tunisia,August,2022,0
Tunisia,September,2022,0
Tunisia,October,2022,0
Tunisia,November,2022,0
Tunisia,December,2022,0
Turkey,January,2020,0
Turkey,February,2020,0
Turkey,March,2020,13531
Turkey,April,2020,106673
Turkey,May,2020,43738
Turkey,June,2020,35964
Turkey,July,2020,30967
Turkey,August,2020,39260
Turkey,September,2020,48530
Turkey,October,2020,56704
Turkey,November,2020,263480
Turkey,December,2020,1569805
Turkey,January,2021,268811
Turkey,February,2021,224125
Turkey,March,2021,615594
Turkey,April,2021,1503409
Turkey,May,2021,428813
Turkey,June,2021,176248
Turkey,July,2021,301393
Turkey,August,2021,661286
Turkey,September,2021,765739
Turkey,October,2021,878918
Turkey,November,2021,762600
Turkey,December,2021,686962
Turkey,January,2022,2137332
Turkey,February,2022,2469574
Turkey,March,2022,771104
Turkey,April,2022,171533
Turkey,May,2022,40654
Turkey,June,2022,50584
Turkey,July,2022,0
Turkey,August,2022,0
Turkey,September,2022,0
Turkey,October,2022,0
Turkey,November,2022,0
Turkey,December,2022,0
US,January,2020,7
US,February,2020,17
US,March,2020,192054
US,April,2020,884439
US,May,2020,711721
US,June,2020,856854
US,July,2020,1898598
US,August,2020,1499186
US,September,2020,1197153
US,October,2020,1917435
US,November,2020,4470540
US,December,2020,6563296
US,January,2021,6146614
US,February,2021,2409437
US,March,2021,1815360
US,April,2021,1888950
US,May,2021,924297
US,June,2021,400358
US,July,2021,1324014
US,August,2021,4282790
US,September,2021,4143240
US,October,2021,2509280
US,November,2021,2548183
US,December,2021,6251611
US,January,2022,20320204
US,February,2022,3962393
US,March,2022,1056449
US,April,2022,1253432
US,May,2022,2875438
US,June,2022,3324135
US,July,2022,0
US,August,2022,0
US,September,2022,0
US,October,2022,0
US,November,2022,0
US,December,2022,0
Uganda,January,2020,0
Uganda,February,2020,0
Uganda,March,2020,44
Uganda,April,2020,39
Uganda,May,2020,334
Uganda,June,2020,472
Uganda,July,2020,265
Uganda,August,2020,1818
Uganda,September,2020,5157
Uganda,October,2020,4366
Uganda,November,2020,7964
Uganda,December,2020,14757
Uganda,January,2021,4363
Uganda,February,2021,778
Uganda,March,2021,510
Uganda,April,2021,999
Uganda,May,2021,5281
Uganda,June,2021,32830
Uganda,July,2021,13950
Uganda,August,2021,25988
Uganda,September,2021,3657
Uganda,October,2021,2599
Uganda,November,2021,1379
Uganda,December,2021,13187
Uganda,January,2022,21102
Uganda,February,2022,1468
Uganda,March,2022,598
Uganda,April,2022,179
Uganda,May,2022,282
Uganda,June,2022,3353
Uganda,July,2022,0
Uganda,August,2022,0
Uganda,September,2022,0
Uganda,October,2022,0
Uganda,November,2022,0
Uganda,December,2022,0
Ukraine,January,2020,0
Ukraine,February,2020,0
Ukraine,March,2020,645
Ukraine,April,2020,9761
Ukraine,May,2020,13266
Ukraine,June,2020,21582
Ukraine,July,2020,26150
Ukraine,August,2020,52728
Ukraine,September,2020,90314
Ukraine,October,2020,184884
Ukraine,November,2020,353013
Ukraine,December,2020,334654
Ukraine,January,2021,174549
Ukraine,February,2021,133982
Ukraine,March,2021,329501
Ukraine,April,2021,399041
Ukraine,May,2021,136829
Ukraine,June,2021,39202
Ukraine,July,2021,33308
Ukraine,August,2021,51155
Ukraine,September,2021,148737
Ukraine,October,2021,524807
Ukraine,November,2021,548514
Ukraine,December,2021,240604
Ukraine,January,2022,407980
Ukraine,February,2022,785312
Ukraine,March,2022,0
Ukraine,April,2022,0
Ukraine,May,2022,0
Ukraine,June,2022,0
Ukraine,July,2022,0
Ukraine,August,2022,0
Ukraine,September,2022,0
Ukraine,October,2022,0
Ukraine,November,2022,0
Ukraine,December,2022,0
United Arab Emirates,January,2020,4
United Arab Emirates,February,2020,17
United Arab Emirates,March,2020,643
United Arab Emirates,April,2020,11817
United Arab Emirates,May,2020,22076
United Arab Emirates,June,2020,14110
United Arab Emirates,July,2020,11839
United Arab Emirates,August,2020,9725
United Arab Emirates,September,2020,23959
United Arab Emirates,October,2020,38439
United Arab Emirates,November,2020,36231
United Arab Emirates,December,2020,38962
United Arab Emirates,January,2021,95787
United Arab Emirates,February,2021,87915
United Arab Emirates,March,2021,69920
United Arab Emirates,April,2021,58792
United Arab Emirates,May,2021,50600
United Arab Emirates,June,2021,62071
United Arab Emirates,July,2021,47951
United Arab Emirates,August,2021,37512
United Arab Emirates,September,2021,17622
United Arab Emirates,October,2021,3913
United Arab Emirates,November,2021,2136
United Arab Emirates,December,2021,19896
United Arab Emirates,January,2022,83121
United Arab Emirates,February,2022,34915
United Arab Emirates,March,2022,11327
United Arab Emirates,April,2022,7271
United Arab Emirates,May,2022,9634
United Arab Emirates,June,2022,37595
United Arab Emirates,July,2022,0
United Arab Emirates,August,2022,0
United Arab Emirates,September,2022,0
United Arab Emirates,October,2022,0
United Arab Emirates,November,2022,0
United Arab Emirates,December,2022,0
United Kingdom,January,2020,2
United Kingdom,February,2020,59
United Kingdom,March,2020,38727
United Kingdom,April,2020,139977
United Kingdom,May,2020,78770
United Kingdom,June,2020,27678
United Kingdom,July,2020,19576
United Kingdom,August,2020,33287
United Kingdom,September,2020,117771
United Kingdom,October,2020,558941
United Kingdom,November,2020,618891
United Kingdom,December,2020,862508
United Kingdom,January,2021,1331944
United Kingdom,February,2021,360692
United Kingdom,March,2021,171156
United Kingdom,April,2021,72266
United Kingdom,May,2021,70984
United Kingdom,June,2021,314016
United Kingdom,July,2021,1066166
United Kingdom,August,2021,937907
United Kingdom,September,2021,1022537
United Kingdom,October,2021,1256678
United Kingdom,November,2021,1184910
United Kingdom,December,2021,2725410
United Kingdom,January,2022,4420003
United Kingdom,February,2022,1590220
United Kingdom,March,2022,2288693
United Kingdom,April,2022,904203
United Kingdom,May,2022,273025
United Kingdom,June,2022,431907
United Kingdom,July,2022,0
United Kingdom,August,2022,0
United Kingdom,September,2022,0
United Kingdom,October,2022,0
United Kingdom,November,2022,0
United Kingdom,December,2022,0
Uruguay,January,2020,0
Uruguay,February,2020,0
Uruguay,March,2020,338
Uruguay,April,2020,305
Uruguay,May,2020,180
Uruguay,June,2020,113
Uruguay,July,2020,328
Uruguay,August,2020,331
Uruguay,September,2020,451
Uruguay,October,2020,1078
Uruguay,November,2020,2733
Uruguay,December,2020,13262
Uruguay,January,2021,22619
Uruguay,February,2021,16256
Uruguay,March,2021,47555
Uruguay,April,2021,92879
Uruguay,May,2021,96075
Uruguay,June,2021,74847
Uruguay,July,2021,12167
Uruguay,August,2021,3417
Uruguay,September,2021,3994
Uruguay,October,2021,4971
Uruguay,November,2021,5796
Uruguay,December,2021,13688
Uruguay,January,2022,255042
Uruguay,February,2022,174037
Uruguay,March,2022,45473
Uruguay,April,2022,9932
Uruguay,May,2022,27910
Uruguay,June,2022,31852
Uruguay,July,2022,0
Uruguay,August,2022,0
Uruguay,September,2022,0
Uruguay,October,2022,0
Uruguay,November,2022,0
Uruguay,December,2022,0
Uzbekistan,January,2020,0
Uzbekistan,February,2020,0
Uzbekistan,March,2020,172
Uzbekistan,April,2020,1867
Uzbekistan,May,2020,1584
Uzbekistan,June,2020,4880
Uzbekistan,July,2020,15506
Uzbekistan,August,2020,17884
Uzbekistan,September,2020,14824
Uzbekistan,October,2020,10215
Uzbekistan,November,2020,6162
Uzbekistan,December,2020,3966
Uzbekistan,January,2021,1651
Uzbekistan,February,2021,1215
Uzbekistan,March,2021,2943
Uzbekistan,April,2021,7939
Uzbekistan,May,2021,9527
Uzbekistan,June,2021,10342
Uzbekistan,July,2021,18650
Uzbekistan,August,2021,27067
Uzbekistan,September,2021,17501
Uzbekistan,October,2021,12068
Uzbekistan,November,2021,7245
Uzbekistan,December,2021,5695
Uzbekistan,January,2022,24105
Uzbekistan,February,2022,13397
Uzbekistan,March,2022,1344
Uzbekistan,April,2022,847
Uzbekistan,May,2022,432
Uzbekistan,June,2022,1736
Uzbekistan,July,2022,0
Uzbekistan,August,2022,0
Uzbekistan,September,2022,0
Uzbekistan,October,2022,0
Uzbekistan,November,2022,0
Uzbekistan,December,2022,0
Vanuatu,January,2020,0
Vanuatu,February,2020,0
Vanuatu,March,2020,0
Vanuatu,April,2020,0
Vanuatu,May,2020,0
Vanuatu,June,2020,0
Vanuatu,July,2020,0
Vanuatu,August,2020,0
Vanuatu,September,2020,0
Vanuatu,October,2020,0
Vanuatu,November,2020,1
Vanuatu,December,2020,0
Vanuatu,January,2021,0
Vanuatu,February,2021,0
Vanuatu,March,2021,2
Vanuatu,April,2021,1
Vanuatu,May,2021,0
Vanuatu,June,2021,0
Vanuatu,July,2021,0
Vanuatu,August,2021,0
Vanuatu,September,2021,0
Vanuatu,October,2021,2
Vanuatu,November,2021,0
Vanuatu,December,2021,1
Vanuatu,January,2022,0
Vanuatu,February,2022,11
Vanuatu,March,2022,3361
Vanuatu,April,2022,3951
Vanuatu,May,2022,1758
Vanuatu,June,2022,2178
Vanuatu,July,2022,0
Vanuatu,August,2022,0
Vanuatu,September,2022,0
Vanuatu,October,2022,0
Vanuatu,November,2022,0
Vanuatu,December,2022,0
Venezuela,January,2020,0
Venezuela,February,2020,0
Venezuela,March,2020,135
Venezuela,April,2020,198
Venezuela,May,2020,1177
Venezuela,June,2020,4322
Venezuela,July,2020,12742
Venezuela,August,2020,28154
Venezuela,September,2020,28394
Venezuela,October,2020,16891
Venezuela,November,2020,10381
Venezuela,December,2020,11164
Venezuela,January,2021,13369
Venezuela,February,2021,12189
Venezuela,March,2021,21381
Venezuela,April,2021,37186
Venezuela,May,2021,36482
Venezuela,June,2021,38547
Venezuela,July,2021,33054
Venezuela,August,2021,28577
Venezuela,September,2021,34625
Venezuela,October,2021,38183
Venezuela,November,2021,24145
Venezuela,December,2021,13339
Venezuela,January,2022,41339
Venezuela,February,2022,29150
Venezuela,March,2022,5249
Venezuela,April,2022,1952
Venezuela,May,2022,1329
Venezuela,June,2022,2368
Venezuela,July,2022,0
Venezuela,August,2022,0
Venezuela,September,2022,0
Venezuela,October,2022,0
Venezuela,November,2022,0
Venezuela,December,2022,0
Vietnam,January,2020,2
Vietnam,February,2020,14
Vietnam,March,2020,196
Vietnam,April,2020,58
Vietnam,May,2020,58
Vietnam,June,2020,27
Vietnam,July,2020,203
Vietnam,August,2020,486
Vietnam,September,2020,50
Vietnam,October,2020,86
Vietnam,November,2020,167
Vietnam,December,2020,118
Vietnam,January,2021,352
Vietnam,February,2021,631
Vietnam,March,2021,155
Vietnam,April,2021,325
Vietnam,May,2021,4504
Vietnam,June,2021,9620
Vietnam,July,2021,133008
Vietnam,August,2021,312036
Vietnam,September,2021,328659
Vietnam,October,2021,130367
Vietnam,November,2021,316960
Vietnam,December,2021,493175
Vietnam,January,2022,544470
Vietnam,February,2022,1167758
Vietnam,March,2022,6121124
Vietnam,April,2022,1085200
Vietnam,May,2022,69570
Vietnam,June,2022,27091
Vietnam,July,2022,0
Vietnam,August,2022,0
Vietnam,September,2022,0
Vietnam,October,2022,0
Vietnam,November,2022,0
Vietnam,December,2022,0
West Bank and Gaza,January,2020,0
West Bank and Gaza,February,2020,0
West Bank and Gaza,March,2020,119
West Bank and Gaza,April,2020,225
West Bank and Gaza,May,2020,104
West Bank and Gaza,June,2020,1980
West Bank and Gaza,July,2020,9409
West Bank and Gaza,August,2020,10892
West Bank and Gaza,September,2020,17170
West Bank and Gaza,October,2020,13621
West Bank and Gaza,November,2020,32127
West Bank and Gaza,December,2020,52357
West Bank and Gaza,January,2021,20958
West Bank and Gaza,February,2021,24650
West Bank and Gaza,March,2021,58741
West Bank and Gaza,April,2021,54109
West Bank and Gaza,May,2021,11888
West Bank and Gaza,June,2021,5817
West Bank and Gaza,July,2021,2571
West Bank and Gaza,August,2021,25544
West Bank and Gaza,September,2021,61434
West Bank and Gaza,October,2021,49281
West Bank and Gaza,November,2021,7056
West Bank and Gaza,December,2021,9695
West Bank and Gaza,January,2022,54968
West Bank and Gaza,February,2022,121231
West Bank and Gaza,March,2022,9803
West Bank and Gaza,April,2022,1310
West Bank and Gaza,May,2022,645
West Bank and Gaza,June,2022,2148
West Bank and Gaza,July,2022,0
West Bank and Gaza,August,2022,0
West Bank and Gaza,September,2022,0
West Bank and Gaza,October,2022,0
West Bank and Gaza,November,2022,0
West Bank and Gaza,December,2022,0
Winter Olympics 2022,January,2020,0
Winter Olympics 2022,February,2020,0
Winter Olympics 2022,March,2020,0
Winter Olympics 2022,April,2020,0
Winter Olympics 2022,May,2020,0
Winter Olympics 2022,June,2020,0
Winter Olympics 2022,July,2020,0
Winter Olympics 2022,August,2020,0
Winter Olympics 2022,September,2020,0
Winter Olympics 2022,October,2020,0
Winter Olympics 2022,November,2020,0
Winter Olympics 2022,December,2020,0
Winter Olympics 2022,January,2021,0
Winter Olympics 2022,February,2021,0
Winter Olympics 2022,March,2021,0
Winter Olympics 2022,April,2021,0
Winter Olympics 2022,May,2021,0
Winter Olympics 2022,June,2021,0
Winter Olympics 2022,July,2021,0
Winter Olympics 2022,August,2021,0
Winter Olympics 2022,September,2021,0
Winter Olympics 2022,October,2021,0
Winter Olympics 2022,November,2021,0
Winter Olympics 2022,December,2021,0
Winter Olympics 2022,January,2022,248
Winter Olympics 2022,February,2022,273
Winter Olympics 2022,March,2022,14
Winter Olympics 2022,April,2022,0
Winter Olympics 2022,May,2022,0
Winter Olympics 2022,June,2022,0
Winter Olympics 2022,July,2022,0
Winter Olympics 2022,August,2022,0
Winter Olympics 2022,September,2022,0
Winter Olympics 2022,October,2022,0
Winter Olympics 2022,November,2022,0
Winter Olympics 2022,December,2022,0
Yemen,January,2020,0
Yemen,February,2020,0
Yemen,March,2020,0
Yemen,April,2020,6
Yemen,May,2020,317
Yemen,June,2020,835
Yemen,July,2020,570
Yemen,August,2020,230
Yemen,September,2020,76
Yemen,October,2020,29
Yemen,November,2020,14
Yemen,December,2020,22
Yemen,January,2021,22
Yemen,February,2021,164
Yemen,March,2021,2072
